river_name,reach_id,node_id,lat,lon,width_m,max_width,n_chan_mod,dist_out
Sagavanirktok River,81390500021,81390500020481,70.12694034621741,-148.19939250803733,105.0,2064.0,2,92003.0
Sagavanirktok River,81390500021,81390500020491,70.12588756361698,-148.20364954608291,75.0,2064.0,2,92209.0
Sagavanirktok River,81390500021,81390500020501,70.12476845471612,-148.20735401381674,100.0,2064.0,2,92397.0
Sagavanirktok River,81390500021,81390500020511,70.12304428613545,-148.20900825429635,127.0,2064.0,2,92613.0
Sagavanirktok River,81390500021,81390500020521,70.12129067826048,-148.2097079408026,121.0,2064.0,2,92796.0
Sagavanirktok River,81390500021,81390500020531,70.11953981524577,-148.2100010808552,150.0,2064.0,2,93007.0
Sagavanirktok River,81390500021,81390500020541,70.11766187549345,-148.20919131717775,140.0,2064.0,2,93222.0
Sagavanirktok River,81390500021,81390500020551,70.11592069498953,-148.20805088729637,120.0,2064.0,2,93404.0
Sagavanirktok River,81390500021,81390500020561,70.11431185136293,-148.20856311857455,143.0,2064.0,2,93607.0
Sagavanirktok River,81390500021,81390500020571,70.11287957113909,-148.21214156621858,192.5,2064.0,2,93823.0
Sagavanirktok River,81390500021,81390500020581,70.11130214980632,-148.21463098221878,67.0,67.0,1,94010.0
Sagavanirktok River,81390500021,81390500020591,70.10955648319427,-148.21528887198116,51.0,51.0,1,94207.0
Sagavanirktok River,81390500071,81390500070641,70.06233851543226,-148.40536021928133,84.0,84.0,1,75076.0
Sagavanirktok River,81390500071,81390500070631,70.06315606831085,-148.40107873061953,147.5,147.5,1,74862.0
Sagavanirktok River,81390500071,81390500070621,70.06438636956646,-148.3969598074257,101.0,101.0,1,74664.0
Sagavanirktok River,81390500071,81390500070611,70.06599005993795,-148.39538671655822,94.0,94.0,1,74462.0
Sagavanirktok River,81390500071,81390500070601,70.06731098202627,-148.3924863681606,112.5,112.5,1,74283.0
Sagavanirktok River,81390500071,81390500070591,70.0685943441657,-148.38922034228594,69.0,69.0,1,74082.0
Sagavanirktok River,81390500071,81390500070581,70.07022573277547,-148.38588510459627,51.0,51.0,1,73876.0
Sagavanirktok River,81390500071,81390500070571,70.07110871367988,-148.38189484154387,142.0,339.0,2,73664.0
Sagavanirktok River,81390500071,81390500070561,70.07126226038193,-148.37677785054072,106.0,106.0,1,73481.0
Sagavanirktok River,81390500071,81390500070551,70.07134010585867,-148.37165579693695,122.5,122.5,1,73268.0
Sagavanirktok River,81390500071,81390500070541,70.07195067879904,-148.36722230897422,77.0,77.0,1,73077.0
Sagavanirktok River,81390500071,81390500070531,70.07279805971301,-148.3629731666767,72.0,72.0,1,72871.0
Sagavanirktok River,81390500071,81390500070521,70.07419443061235,-148.36031483456628,75.0,75.0,1,72685.0
Sagavanirktok River,81390500071,81390500070511,70.07512104988633,-148.35573201080774,84.0,84.0,1,72469.0
Sagavanirktok River,81390500071,81390500070501,70.07620078293989,-148.35172604356805,105.0,105.0,1,72270.0
Sagavanirktok River,81390500071,81390500070491,70.07777077069325,-148.3504868348996,92.5,92.5,1,72066.0
Sagavanirktok River,81390500071,81390500070481,70.07950893518627,-148.35191499078377,63.0,63.0,1,71873.0
Sagavanirktok River,81390500071,81390500070471,70.0812562250612,-148.35095014304002,104.0,104.0,1,71664.0
Sagavanirktok River,81390500071,81390500070461,70.0825047886961,-148.3471378575069,52.5,52.5,1,71479.0
Sagavanirktok River,81390500071,81390500070451,70.0833567794456,-148.34237868553575,42.0,42.0,1,71259.0
Sagavanirktok River,81390500071,81390500070441,70.08430539430053,-148.3390723684392,120.5,120.5,1,71072.0
Sagavanirktok River,81390500071,81390500070431,70.08606900016593,-148.33831404124194,92.0,92.0,1,70886.0
Sagavanirktok River,81390500071,81390500070421,70.08782633541422,-148.33719429818743,65.0,65.0,1,70685.0
Sagavanirktok River,81390500071,81390500070411,70.08954766016515,-148.33883148912543,115.0,339.0,2,70455.0
Sagavanirktok River,81390500071,81390500070401,70.09074496512015,-148.33669798202828,110.5,339.0,2,70280.0
Sagavanirktok River,81390500071,81390500070391,70.09087091596902,-148.33149519342444,80.0,80.0,1,70078.0
Sagavanirktok River,81390500071,81390500070381,70.09026614940952,-148.32632460291555,67.0,67.0,1,69872.0
Sagavanirktok River,81390500071,81390500070371,70.09007709609021,-148.32157550391625,72.5,72.5,1,69680.0
Sagavanirktok River,81390500071,81390500070361,70.09075498018656,-148.31722360979816,101.0,101.0,1,69480.0
Sagavanirktok River,81390500071,81390500070351,70.09242685405525,-148.31550987896975,169.0,169.0,1,69270.0
Sagavanirktok River,81390500071,81390500070341,70.09431243823482,-148.3152232610154,139.0,139.0,1,69061.0
Sagavanirktok River,81390500071,81390500070331,70.09605813130408,-148.31566479570736,99.5,99.5,1,68879.0
Sagavanirktok River,81390500071,81390500070321,70.09761575905206,-148.31554539631932,36.63688278198242,36.63688278198242,1,68663.0
Sagavanirktok River,81390500071,81390500070311,70.09916915147866,-148.31338715237908,36.47660827636719,36.47660827636719,1,68481.0
Sagavanirktok River,81390500071,81390500070301,70.10026412941193,-148.30961233780164,67.0,67.0,1,68269.0
Sagavanirktok River,81390500071,81390500070291,70.10116853014381,-148.30490356119526,84.0,84.0,1,68056.0
Sagavanirktok River,81390500071,81390500070281,70.10216836017601,-148.30062168033467,138.5,339.0,2,67859.0
Sagavanirktok River,81390500071,81390500070271,70.10368574933385,-148.29792541775527,143.0,339.0,2,67675.0
Sagavanirktok River,81390500071,81390500070261,70.10493299510746,-148.29413213786862,182.0,182.0,1,67481.0
Sagavanirktok River,81390500071,81390500070251,70.10613937960304,-148.29048638345094,75.0,75.0,1,67262.0
Sagavanirktok River,81390500071,81390500070241,70.107238981929,-148.28703299794157,63.0,63.0,1,67071.0
Sagavanirktok River,81390500071,81390500070231,70.1085812140074,-148.28321796016718,84.0,84.0,1,66863.0
Sagavanirktok River,81390500071,81390500070221,70.10990127949485,-148.2789796220779,126.0,339.0,2,66672.0
Sagavanirktok River,81390500071,81390500070211,70.110606438743,-148.27467663518482,54.0,54.0,1,66451.0
Sagavanirktok River,81390500071,81390500070201,70.11045187738208,-148.26992554642115,84.5,84.5,1,66263.0
Sagavanirktok River,81390500071,81390500070191,70.11126323954106,-148.26517699307803,87.0,87.0,1,66078.0
Sagavanirktok River,81390500071,81390500070181,70.11284356987063,-148.26401262295732,106.0,106.0,1,65871.0
Sagavanirktok River,81390500071,81390500070171,70.11445781121516,-148.26403195571615,54.0,54.0,1,65666.0
Sagavanirktok River,81390500071,81390500070161,70.11595894548485,-148.26101427296445,54.0,54.0,1,65452.0
Sagavanirktok River,81390500071,81390500070151,70.11745910502759,-148.25812785545904,51.0,51.0,1,65262.0
Sagavanirktok River,81390500071,81390500070141,70.1190559832203,-148.2555104051725,60.5,60.5,1,65053.0
Sagavanirktok River,81390500071,81390500070131,70.11971066925442,-148.25112264757058,60.0,60.0,1,64878.0
Sagavanirktok River,81390500071,81390500070121,70.11937381499978,-148.24596342371868,39.0,39.0,1,64665.0
Sagavanirktok River,81390500071,81390500070111,70.12004968135868,-148.24162923885402,85.5,85.5,1,64464.0
Sagavanirktok River,81390500071,81390500070101,70.12162565655333,-148.23940430727603,90.5,90.5,1,64246.0
Sagavanirktok River,81390500071,81390500070091,70.12337713851072,-148.23903084177033,123.0,123.0,1,64067.0
Sagavanirktok River,81390500071,81390500070081,70.12512273178636,-148.23950800241525,98.5,98.5,1,63854.0
Sagavanirktok River,81390500071,81390500070071,70.12674955221743,-148.23770718045753,92.5,92.5,1,63670.0
Sagavanirktok River,81390500071,81390500070061,70.1283701203481,-148.2355102580796,85.5,85.5,1,63463.0
Sagavanirktok River,81390500071,81390500070051,70.1297123065399,-148.23205720396396,73.5,73.5,1,63244.0
Sagavanirktok River,81390500071,81390500070041,70.13083505950837,-148.2281582621452,105.0,105.0,1,63063.0
Sagavanirktok River,81390500071,81390500070031,70.13221790344373,-148.22503371160965,57.5,57.5,1,62871.0
Sagavanirktok River,81390500071,81390500070021,70.13383305086141,-148.22491828044346,71.0,71.0,1,62644.0
Sagavanirktok River,81390500071,81390500070011,70.13556049407205,-148.22804965829525,87.0,87.0,1,62445.0
Sagavanirktok River,81390500091,81390500090011,70.18796146267606,-148.05378256897356,84.0,2064.0,3,94400.0
Sagavanirktok River,81390500091,81390500090021,70.18910007395753,-148.05780679534524,381.0,381.0,1,94600.0
Sagavanirktok River,81390500091,81390500090031,70.18985888625954,-148.0626051783541,253.0,2064.0,3,94813.0
Sagavanirktok River,81390500091,81390500090041,70.18993353116926,-148.06816183964978,157.0,2064.0,3,95026.0
Sagavanirktok River,81390500091,81390500090051,70.190139735464,-148.07332874636705,238.0,2064.0,2,95209.0
Sagavanirktok River,81390500091,81390500090061,70.18996411603254,-148.07847582693586,138.0,2064.0,2,95420.0
Sagavanirktok River,81390500091,81390500090071,70.18975505282059,-148.0836210694814,94.0,94.0,1,95605.0
Sagavanirktok River,81390500091,81390500090081,70.18977109849925,-148.08838147979955,76.0,76.0,1,95828.0
Sagavanirktok River,81390500091,81390500090091,70.19095672685603,-148.09280713571442,42.0,42.0,1,96014.0
Sagavanirktok River,81390500091,81390500090101,70.19169308516707,-148.0976060956693,90.0,90.0,1,96232.0
Sagavanirktok River,81390500091,81390500090111,70.19197439403656,-148.10238112087492,80.0,80.0,1,96406.0
Sagavanirktok River,81390500091,81390500090121,70.192949883677,-148.1067968183846,105.0,105.0,1,96627.0
Sagavanirktok River,81390500091,81390500090131,70.19385288189903,-148.11160572495132,136.5,136.5,1,96817.0
Sagavanirktok River,81390500091,81390500090141,70.19375163608184,-148.1163607488732,89.0,89.0,1,97016.0
Sagavanirktok River,81390500091,81390500090151,70.19282354021452,-148.12117286339748,60.0,60.0,1,97235.0
Sagavanirktok River,81390500091,81390500090161,70.19141662013422,-148.12120077923103,75.0,75.0,1,97424.0
Sagavanirktok River,81390500091,81390500090171,70.18981934523246,-148.11847134909857,63.0,63.0,1,97643.0
Sagavanirktok River,81390500091,81390500090181,70.18820553260734,-148.11839300356854,84.0,84.0,1,97817.0
Sagavanirktok River,81390500091,81390500090191,70.18671079474034,-148.12079197596742,106.5,2064.0,2,98016.0
Sagavanirktok River,81390500091,81390500090201,70.18503477830652,-148.1238998018422,148.0,2064.0,2,98256.0
Sagavanirktok River,81390500091,81390500090211,70.18396339636124,-148.12772743900047,217.0,2064.0,2,98444.0
Sagavanirktok River,81390500091,81390500090221,70.18277282036703,-148.13154813552075,117.0,117.0,1,98644.0
Sagavanirktok River,81390500091,81390500090231,70.18123978808073,-148.1351117049686,102.5,102.5,1,98848.0
Sagavanirktok River,81390500091,81390500090241,70.17961249279831,-148.13716309257697,151.0,151.0,1,99039.0
Sagavanirktok River,81390500091,81390500090251,70.1779890287862,-148.13860653119454,60.5,60.5,1,99242.0
Sagavanirktok River,81390500091,81390500090261,70.17636628930477,-148.14134461785395,46.5,46.5,1,99452.0
Sagavanirktok River,81390500091,81390500090271,70.1754255728348,-148.14541481910138,52.0,52.0,1,99639.0
Sagavanirktok River,81390500091,81390500090281,70.17402756601943,-148.14805506673346,67.0,67.0,1,99854.0
Sagavanirktok River,81390500091,81390500090291,70.17227391105337,-148.14880688850857,67.0,67.0,1,100038.0
Sagavanirktok River,81390500091,81390500090301,70.17051778605428,-148.14994338590154,62.0,62.0,1,100265.0
Sagavanirktok River,81390500091,81390500090311,70.16896113247991,-148.152696120617,42.0,42.0,1,100447.0
Sagavanirktok River,81390500091,81390500090321,70.1683791272255,-148.15736405583198,54.0,54.0,1,100660.0
Sagavanirktok River,81390500091,81390500090331,70.16748381000862,-148.1614888393114,42.0,42.0,1,100856.0
Sagavanirktok River,81390500091,81390500090341,70.16621958197327,-148.16558569561522,42.0,42.0,1,101070.0
Sagavanirktok River,81390500091,81390500090351,70.165362836848,-148.16989527624227,63.0,63.0,1,101249.0
Sagavanirktok River,81390500091,81390500090361,70.1640456095683,-148.1730163290131,48.0,48.0,1,101447.0
Sagavanirktok River,81390500091,81390500090371,70.16241926449165,-148.1748518430414,67.0,67.0,1,101660.0
Sagavanirktok River,81390500091,81390500090381,70.16089592185462,-148.17875256705585,73.5,73.5,1,101880.0
Sagavanirktok River,81390500091,81390500090391,70.16021816400749,-148.18307075417584,89.0,89.0,1,102072.0
Sagavanirktok River,81390500091,81390500090401,70.15925011814691,-148.1874059210758,109.0,2064.0,2,102273.0
Sagavanirktok River,81390500091,81390500090411,70.15807340434374,-148.19166079241208,84.0,2064.0,2,102473.0
Sagavanirktok River,81390500091,81390500090421,70.15676915633694,-148.19519726158006,105.0,2064.0,2,102656.0
Sagavanirktok River,81390500091,81390500090431,70.15514421312493,-148.19678688674637,125.0,2064.0,2,102880.0
Sagavanirktok River,81390500091,81390500090441,70.15340632941376,-148.19514031775876,171.5,2064.0,2,103068.0
Sagavanirktok River,81390500091,81390500090451,70.15168581002403,-148.19434716382236,135.0,135.0,1,103271.0
Sagavanirktok River,81390500091,81390500090461,70.15014372403932,-148.1961923226014,83.5,83.5,1,103463.0
Sagavanirktok River,81390500091,81390500090471,70.1484104182166,-148.19789043522354,80.0,80.0,1,103685.0
Sagavanirktok River,81390500091,81390500090481,70.1466518402179,-148.19934177797725,107.0,107.0,1,103875.0
Sagavanirktok River,81390500091,81390500090491,70.1450277006095,-148.20080443439315,85.5,85.5,1,104080.0
Sagavanirktok River,81390500091,81390500090501,70.14402394706215,-148.20470387399928,62.0,62.0,1,104268.0
Sagavanirktok River,81390500091,81390500090511,70.1433464818713,-148.209413469289,73.5,73.5,1,104484.0
Sagavanirktok River,81390500091,81390500090521,70.14213098986733,-148.214091227612,90.0,90.0,1,104698.0
Sagavanirktok River,81390500091,81390500090531,70.14144431325859,-148.21879958252296,107.5,107.5,1,104884.0
Sagavanirktok River,81390500091,81390500090541,70.14147471500523,-148.22354999885684,52.5,52.5,1,105074.0
Sagavanirktok River,81390500091,81390500090551,70.14076035255391,-148.22833536267902,84.0,84.0,1,105289.0
Sagavanirktok River,81390500091,81390500090561,70.13929655059344,-148.23141397642328,75.0,75.0,1,105502.0
Sagavanirktok River,81390500091,81390500090571,70.13742422474573,-148.23091834001383,67.0,67.0,1,105693.0
Sagavanirktok River,81390400011,81390400010011,69.96170689802894,-148.67952048653123,453.0,2971.0,5,48539.0
Sagavanirktok River,81390400011,81390400010021,69.96131679061732,-148.68458993809676,421.5,2971.0,5,48723.0
Sagavanirktok River,81390400011,81390400010031,69.96088812086452,-148.68965608888243,324.0,2971.0,3,48939.0
Sagavanirktok River,81390400011,81390400010041,69.96051205960745,-148.69470015677035,348.0,2971.0,3,49125.0
Sagavanirktok River,81390400011,81390400010051,69.95936097641652,-148.69782400114124,310.0,2971.0,3,49315.0
Sagavanirktok River,81390400011,81390400010061,69.95760346521159,-148.698693827203,213.0,2971.0,3,49528.0
Sagavanirktok River,81390400011,81390400010071,69.9558443068191,-148.69973521524506,241.5,2971.0,3,49718.0
Sagavanirktok River,81390400011,81390400010081,69.95409171388224,-148.7000896397169,405.0,2971.0,5,49930.0
Sagavanirktok River,81390400011,81390400010091,69.95235311162685,-148.69898090745673,443.0,2971.0,3,50116.0
Sagavanirktok River,81390400011,81390400010101,69.9506110078918,-148.69823809289483,345.0,2971.0,3,50326.0
Sagavanirktok River,81390400011,81390400010111,69.94872849610432,-148.69810769886513,378.0,2971.0,3,50537.0
Sagavanirktok River,81390400011,81390400010121,69.94697412098604,-148.698648695266,436.5,2971.0,5,50720.0
Sagavanirktok River,81390400011,81390400010131,69.94521867375332,-148.6993015446304,240.0,2971.0,2,50932.0
Sagavanirktok River,81390400011,81390400010141,69.94347093267751,-148.69914843770513,247.5,2971.0,2,51113.0
Sagavanirktok River,81390400011,81390400010151,69.941735601031,-148.69769716230726,237.0,2971.0,3,51338.0
Sagavanirktok River,81390400011,81390400010161,69.94000741548687,-148.69549635124014,237.5,2971.0,4,51540.0
Sagavanirktok River,81390400011,81390400010171,69.93841717254276,-148.692937520259,158.5,2971.0,2,51742.0
Sagavanirktok River,81390400011,81390400010181,69.93681371871745,-148.6917627423297,219.0,2971.0,3,51938.0
Sagavanirktok River,81390400011,81390400010191,69.93531361333604,-148.69386219778832,190.0,2971.0,2,52113.0
Sagavanirktok River,81390400011,81390400010201,69.93381223752219,-148.69609187259172,138.0,2971.0,2,52315.0
Sagavanirktok River,81390400011,81390400010211,69.93204450178426,-148.6980309592806,149.0,2971.0,3,52532.0
Sagavanirktok River,81390400011,81390400010221,69.93028809153604,-148.6987840774216,132.5,2971.0,2,52714.0
Sagavanirktok River,81390400011,81390400010231,69.92866319976116,-148.69985366992324,147.5,2971.0,2,52932.0
Sagavanirktok River,81390400011,81390400010241,69.927152539848,-148.70304251455826,169.0,2971.0,2,53117.0
Sagavanirktok River,81390400011,81390400010251,69.925778679686,-148.70599135184656,192.5,2971.0,2,53314.0
Sagavanirktok River,81390400011,81390400010261,69.92413868719484,-148.70862565376802,187.0,2971.0,2,53538.0
Sagavanirktok River,81390400011,81390400010271,69.92237727823051,-148.7098919305078,136.5,136.5,1,53728.0
Sagavanirktok River,81390400011,81390400010281,69.92074578129187,-148.7116385347622,160.0,160.0,1,53926.0
Sagavanirktok River,81390400011,81390400010291,69.91911426819112,-148.71338487550668,250.5,250.5,1,54120.0
Sagavanirktok River,81390400011,81390400010301,69.91748223324885,-148.7151831072434,249.0,2971.0,3,54316.0
Sagavanirktok River,81390400011,81390400010311,69.91571717376345,-148.71682101947098,229.0,2971.0,3,54532.0
Sagavanirktok River,81390400011,81390400010321,69.91396713664409,-148.71690514069428,271.0,2971.0,3,54727.0
Sagavanirktok River,81390400011,81390400010331,69.91237341569847,-148.714739038803,302.0,2971.0,3,54919.0
Sagavanirktok River,81390400011,81390400010341,69.91064115489739,-148.7129832006021,332.0,2971.0,3,55143.0
Sagavanirktok River,81390400011,81390400010351,69.9089044210258,-148.71168948585014,364.5,2971.0,3,55339.0
Sagavanirktok River,81390400011,81390400010361,69.90740418142748,-148.71377430814,376.0,2971.0,3,55521.0
Sagavanirktok River,81390400011,81390400010371,69.90589690608816,-148.7165835378734,362.0,2971.0,4,55738.0
Sagavanirktok River,81390400011,81390400010381,69.90425953624232,-148.71892780604946,324.5,2971.0,4,55928.0
Sagavanirktok River,81390400011,81390400010391,69.90262617894027,-148.72085465778434,354.5,2971.0,4,56143.0
Sagavanirktok River,81390400011,81390400010401,69.90098799283938,-148.72327641321655,248.0,2971.0,3,56335.0
Sagavanirktok River,81390400011,81390400010411,69.89935737852699,-148.72491597504208,254.0,2971.0,3,56529.0
Sagavanirktok River,81390400011,81390400010421,69.8977247191791,-148.7267637486077,342.5,2971.0,4,56725.0
Sagavanirktok River,81390400011,81390400010431,69.89595918937201,-148.7284363827507,323.0,2971.0,4,56942.0
Sagavanirktok River,81390400011,81390400010441,69.89420823781917,-148.7286125207402,396.5,2971.0,4,57125.0
Sagavanirktok River,81390400011,81390400010451,69.89246222056791,-148.7282824577913,390.0,2971.0,5,57338.0
Sagavanirktok River,81390400011,81390400010461,69.89070647791097,-148.72894978318888,402.5,2971.0,4,57532.0
Sagavanirktok River,81390400011,81390400010471,69.88920578229742,-148.73105762706044,363.0,2971.0,4,57713.0
Sagavanirktok River,81390400011,81390400010481,69.88769950967144,-148.73373296691787,400.0,2971.0,4,57923.0
Sagavanirktok River,81390400011,81390400010491,69.88606089307804,-148.73617804737071,428.5,2971.0,3,58117.0
Sagavanirktok River,81390400011,81390400010501,69.88431634598118,-148.7356987219893,329.0,2971.0,3,58340.0
Sagavanirktok River,81390400011,81390400010511,69.88258690706148,-148.73367569123135,418.0,2971.0,4,58539.0
Sagavanirktok River,81390400011,81390400010521,69.88099490983844,-148.7313553535154,368.0,2971.0,4,58729.0
Sagavanirktok River,81390400011,81390400010531,69.87925140280387,-148.73076865257605,285.0,2971.0,4,58940.0
Sagavanirktok River,81390400011,81390400010541,69.87750865513398,-148.730103965178,216.0,2971.0,3,59122.0
Sagavanirktok River,81390400011,81390400010551,69.87590213168643,-148.72926824178188,242.5,2971.0,3,59318.0
Sagavanirktok River,81390400011,81390400010561,69.874176748198,-148.72682266444536,251.0,2971.0,3,59542.0
Sagavanirktok River,81390400011,81390400010571,69.8724348909672,-148.7260655023606,169.0,2971.0,3,59724.0
Sagavanirktok River,81390400011,81390400010581,69.87069281177664,-148.72533078550734,193.0,2971.0,3,59938.0
Sagavanirktok River,81390400011,81390400010591,69.8689526477256,-148.7243991574927,210.0,210.0,1,60122.0
Sagavanirktok River,81390400011,81390400010601,69.8674889975298,-148.72270616448222,121.0,121.0,1,60327.0
Sagavanirktok River,81390400011,81390400010611,69.8660463586116,-148.7188486153067,169.0,169.0,1,60544.0
Sagavanirktok River,81390400011,81390400010621,69.8644498750333,-148.71697351026265,129.0,129.0,1,60728.0
Sagavanirktok River,81390400011,81390400010631,69.86282259647845,-148.71827253309985,143.0,143.0,1,60935.0
Sagavanirktok River,81390400011,81390400010641,69.86118444353194,-148.72068993455855,171.0,171.0,1,61131.0
Sagavanirktok River,81390400011,81390400010651,69.8595571397654,-148.7219884918568,123.5,2971.0,2,61316.0
Sagavanirktok River,81390400011,81390400010661,69.85779718465689,-148.72309004620007,137.0,2971.0,2,61534.0
Sagavanirktok River,81390400011,81390400010671,69.85603917680929,-148.72399080111015,129.0,129.0,1,61719.0
Sagavanirktok River,81390400011,81390400010681,69.85428869228697,-148.72411870909534,121.0,121.0,1,61929.0
Sagavanirktok River,81390400011,81390400010691,69.8524029253614,-148.72432099405043,123.0,123.0,1,62143.0
Sagavanirktok River,81390400011,81390400010701,69.85065739717751,-148.72394000661254,120.5,120.5,1,62327.0
Sagavanirktok River,81390400011,81390400010711,69.84891201291059,-148.72354420652619,158.0,2971.0,2,62539.0
Sagavanirktok River,81390400011,81390400010721,69.84715765619306,-148.72406946725357,167.0,2971.0,2,62720.0
Sagavanirktok River,81390400011,81390400010731,69.84540829165753,-148.72408220596566,195.0,2971.0,2,62930.0
Sagavanirktok River,81390400011,81390400010741,69.84365766018223,-148.72422489026067,176.5,2971.0,3,63117.0
Sagavanirktok River,81390400011,81390400010751,69.84189435780033,-148.72566700704172,260.0,2971.0,3,63335.0
Sagavanirktok River,81390400011,81390400010761,69.84000750086906,-148.7259804381145,345.0,2971.0,2,63545.0
Sagavanirktok River,81390400011,81390400010771,69.83825813495834,-148.7259930122797,343.5,2971.0,4,63727.0
Sagavanirktok River,81390400011,81390400010781,69.83649942099062,-148.72696322022603,241.0,2971.0,4,63945.0
Sagavanirktok River,81390400011,81390400010791,69.83474037574969,-148.72796668123405,273.0,2971.0,4,64098.0
Sagavanirktok River,81390400031,81390400030011,69.7445486964069,-148.66195701700576,368.0,1897.0,4,75130.0
Sagavanirktok River,81390400031,81390400030021,69.74280955536338,-148.66088845490268,357.0,1897.0,4,75319.0
Sagavanirktok River,81390400031,81390400030031,69.74120973608193,-148.65931328973198,298.5,1897.0,4,75506.0
Sagavanirktok River,81390400031,81390400030041,69.73945902781138,-148.65947180868883,330.0,1897.0,4,75717.0
Sagavanirktok River,81390400031,81390400030051,69.73771193816044,-148.6592460801627,273.0,1897.0,3,75901.0
Sagavanirktok River,81390400031,81390400030061,69.7361130744264,-148.65756799638424,189.5,1897.0,2,76105.0
Sagavanirktok River,81390400031,81390400030071,69.73452294488924,-148.65495925946723,192.0,1897.0,2,76299.0
Sagavanirktok River,81390400031,81390400030081,69.73277959646057,-148.65433502131222,195.0,1897.0,2,76509.0
Sagavanirktok River,81390400031,81390400030091,69.73103170054962,-148.65419473799003,199.0,1897.0,2,76691.0
Sagavanirktok River,81390400031,81390400030101,69.72928831283433,-148.65357437319594,283.0,1897.0,3,76905.0
Sagavanirktok River,81390400031,81390400030111,69.72753049503991,-148.65449030814213,352.5,1897.0,3,77100.0
Sagavanirktok River,81390400031,81390400030121,69.7257674652969,-148.65595998543876,410.0,1897.0,4,77314.0
Sagavanirktok River,81390400031,81390400030131,69.72402370094913,-148.65538025606213,287.0,1897.0,2,77496.0
Sagavanirktok River,81390400031,81390400030141,69.7222766026778,-148.6551550319379,185.0,1897.0,3,77708.0
Sagavanirktok River,81390400031,81390400030151,69.72052346394291,-148.65557218895654,239.5,1897.0,2,77891.0
Sagavanirktok River,81390400031,81390400030161,69.71877948888348,-148.65501477861613,261.0,1897.0,4,78106.0
Sagavanirktok River,81390400031,81390400030171,69.71702152386686,-148.65594491992036,294.0,1897.0,4,78290.0
Sagavanirktok River,81390400031,81390400030181,69.71527445950801,-148.65571605552617,293.0,1897.0,4,78504.0
Sagavanirktok River,81390400031,81390400030191,69.7135273598525,-148.65549090846184,388.5,1897.0,2,78686.0
Sagavanirktok River,81390400031,81390400030201,69.71178234199127,-148.6550443947852,330.0,1897.0,2,78896.0
Sagavanirktok River,81390400031,81390400030211,69.71003270727859,-148.6550886919821,227.0,1897.0,2,79081.0
Sagavanirktok River,81390400031,81390400030221,69.70827022558282,-148.65649807619405,172.0,1897.0,2,79300.0
Sagavanirktok River,81390400031,81390400030231,69.706514476086,-148.65719155172943,150.0,1897.0,3,79482.0
Sagavanirktok River,81390400031,81390400030241,69.70490610544364,-148.65652317463372,181.5,1897.0,2,79671.0
Sagavanirktok River,81390400031,81390400030251,69.70330890740046,-148.65466717113156,259.0,1897.0,3,79867.0
Sagavanirktok River,81390400031,81390400030261,69.70171605543673,-148.65234671821767,293.0,1897.0,3,80066.0
Sagavanirktok River,81390400031,81390400030271,69.69998300705753,-148.6506246603172,300.0,1897.0,2,80290.0
Sagavanirktok River,81390400031,81390400030281,69.6982230881957,-148.6517645528023,413.5,1897.0,2,80477.0
Sagavanirktok River,81390400031,81390400030291,69.69647009191988,-148.65216679954077,276.0,1897.0,4,80689.0
Sagavanirktok River,81390400031,81390400030301,69.69473035893094,-148.65115681187942,281.5,1897.0,4,80875.0
Sagavanirktok River,81390400031,81390400030311,69.69299331799945,-148.64985942189267,310.0,1897.0,4,81089.0
Sagavanirktok River,81390400031,81390400030321,69.69125771826538,-148.64840741203741,289.5,1897.0,3,81281.0
Sagavanirktok River,81390400031,81390400030331,69.68979711010356,-148.6463262609531,280.0,1897.0,4,81463.0
Sagavanirktok River,81390400031,81390400030341,69.68848149909927,-148.6431256842139,254.0,1897.0,3,81671.0
Sagavanirktok River,81390400031,81390400030351,69.68720503047038,-148.63918493114818,233.0,1897.0,3,81871.0
Sagavanirktok River,81390400031,81390400030361,69.68610057974493,-148.63525791435617,212.0,1897.0,3,82067.0
Sagavanirktok River,81390400031,81390400030371,69.68467951530839,-148.63238091973705,285.5,1897.0,3,82255.0
Sagavanirktok River,81390400031,81390400030381,69.68293614105116,-148.63175268268282,285.0,1897.0,4,82468.0
Sagavanirktok River,81390400031,81390400030391,69.68119413159505,-148.6309771598439,214.5,1897.0,4,82650.0
Sagavanirktok River,81390400031,81390400030401,69.6794541681139,-148.62998070729694,289.0,1897.0,4,82867.0
Sagavanirktok River,81390400031,81390400030411,69.67785705510796,-148.62808841550958,334.0,1897.0,4,83058.0
Sagavanirktok River,81390400031,81390400030421,69.6765451125898,-148.6244575343567,307.0,1897.0,4,83258.0
Sagavanirktok River,81390400031,81390400030431,69.67495271833205,-148.62204870747425,375.0,1897.0,6,83473.0
Sagavanirktok River,81390400031,81390400030441,69.67321107095113,-148.6212300794064,332.0,1897.0,5,83654.0
Sagavanirktok River,81390400031,81390400030451,69.67159446573896,-148.6214420639712,327.0,1897.0,6,83848.0
Sagavanirktok River,81390400031,81390400030461,69.67009193363432,-148.62387106691398,317.0,1897.0,2,84044.0
Sagavanirktok River,81390400031,81390400030471,69.66858297291166,-148.62699058929238,242.5,1897.0,2,84272.0
Sagavanirktok River,81390400031,81390400030481,69.66714408560338,-148.63067222662218,254.0,254.0,1,84461.0
